token,token_URIs,passage_URIs,SENTENCE,synset_URIs
castris,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0003814,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_1/Capitulum_27/Paragraphus_4,"Dum ea conquiruntur et conferuntur, [nocte intermissa] circiter hominum milia VI eius pagi qui Verbigenus appellatur, sive timore perterriti, ne armis traditis supplicio adficerentur, sive spe salutis inducti, quod in tanta multitudine dediticiorum suam fugam aut occultari aut omnino ignorari posse existimarent, prima nocte e castris Helvetiorum egressi ad Rhenum finesque Germanorum contenderunt",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02948281-n
castris,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0007701,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_1/Capitulum_50/Paragraphus_1,Proximo die instituto suo Caesar ex castris utrisque copias suas eduxit paulumque a maioribus castris progressus aciem instruxit hostibusque pugnandi potestatem fecit,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02948281-n
castris,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001373,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_11/Paragraphus_1,"Ea re constituta, secunda vigilia magno cum, strepitu ac tumultu castris egressi nullo certo ordine neque imperio, cum sibi quisque primum itineris locum peteret et domum pervenire properaret, fecerunt ut consimilis fugae profectio videretur",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02948281-n
castra,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0001563,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_14/Paragraphus_1,"Acie triplici instituta et celeriter VIII milium itinere confecto, prius ad hostium castra pervenit quam quid ageretur Germani sentire possent",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02948281-n
castra,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIn%20Catilinam/Cicero_InCatilinam_CicCat1.BPN_t_0003045,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIn%20Catilinam/SentenceLayer/Liber_1/Sentence_154,"nunc intellego, si iste, quo intendit, in Manliana castra pervenerit, neminem tam stultum fore",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02948281-n
castra,http://lila-erc.eu/data/corpora/Lasla/id/corpus/TacitusTac%20Historiae/Tacitus_TacHistoriae_TacHist1.BPN_t_0010581,http://lila-erc.eu/data/corpora/Lasla/id/corpus/TacitusTac%20Historiae/SentenceLayer/Liber_1/Sentence_450,tum Otho ingredi castra ausus,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02948281-n
castris,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0000988,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_10/Sentence_2330,"Namque ut ab Euandro castris ingressus Etruscis regem adit et regi memorat nomenque genusque, quidve petat quidve ipse ferat, Mezentius arma quae sibi conciliet, violentaque pectora Turni edocet, humanis quae sit fiducia rebus admonet immiscetque preces",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02948281-n
castra,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen12.BPN_t_0002395,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_12/Sentence_3009,"Parte alia media Eumedes in proelia fertur, antiqui proles bello praeclara Dolonis, nomine avum referens, animo manibusque parentem, qui quondam, castra ut Danaum speculator adiret, ausus Pelidae pretium sibi poscere currus",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02948281-n
prouinciam,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0004900,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_1/Capitulum_33/Paragraphus_4,"Paulatim autem Germanos consuescere Rhenum transire et in Galliam magnam eorum multitudinem venire populo Romano periculosum videbat, neque sibi homines feros ac barbaros temperaturos existimabat quin, cum omnem Galliam occupavissent, ut ante Cimbri Teutonique fecissent, in provinciam exirent atque inde in Italiam contenderent",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/08671935-n
fines,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0000387,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_4/Paragraphus_2,"plerosque Belgas esse ortos a Germanis Rhenumque antiquitus traductos propter loci fertilitatem ibi consedisse Gallosque qui ea loca incolerent expulisse, solosque esse qui, patrum nostrorum memoria omni Gallia vexata, Teutonos Cimbrosque intra suos fines ingredi prohibuerint",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/08518135-n
domum,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0005338,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/SentenceLayer/Sentence_511,"Ea re constituta, secunda vigilia magno cum, strepitu ac tumultu castris egressi nullo certo ordine neque imperio, cum sibi quisque primum itineris locum peteret et domum pervenire properaret, fecerunt ut consimilis fugae profectio videretur",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/08507209-n
arma,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002476,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_20/Paragraphus_1,"Caesari omnia uno tempore erant agenda: vexillum proponendum, quod erat insigne, cum ad arma concurri oporteret",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02741036-n
legionem,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002585,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_21/Paragraphus_1,"Caesar, necessariis rebus imperatis, ad cohortandos milites, quam [in] partem fors obtulit, decucurrit et ad legionem decimam devenit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/08288722-n
hostes,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG3.BPN_t_0002296,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_3/Capitulum_18/Paragraphus_2,"Huic magnis praemiis pollicitationibusque persuadet uti ad hostes transeat, et quid fieri velit edocet",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/10075655-n
hostis,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0010623,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_60/Paragraphus_7,"Catilina postquam fusas copias seque cum paucis relictum videt, memor generis atque pristinae suae dignitatis in confertissumos hostis incurrit ibique pugnans confoditur",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/10075655-n
rebus,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG3.BPN_t_0000688,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_3/Capitulum_6/Paragraphus_4,"Quo proelio facto, quod saepius fortunam temptare Galba nolebat atque alio se in hiberna consilio venisse meminerat, aliis occurrisse rebus videbat, maxime frumenti [commeatusque] inopia permotus postero die omnibus eius vici aedificiis incensis in provinciam reverti contendit, ac nullo hoste prohibente aut iter demorante incolumem legionem in Nantuates, inde in Allobroges perduxit ibique hiemavit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/07304554-n
munitiones,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG3.BPN_t_0003329,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_3/Capitulum_26/Paragraphus_2,"Illi, ut erat imperatum, eductis iis cohortibus quae praesidio castris relictae intritae ab labore erant, et longiore itinere circumductis, ne ex hostium castris conspici possent, omnium oculis mentibusque ad pugnam intentis celeriter ad eas quas diximus munitiones pervenerunt atque his prorutis prius in hostium castris constiterunt quam plane ab his videri aut quid rei gereretur cognosci posset",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/03390403-n
initium,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG3.BPN_t_0003527,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_3/Capitulum_28/Paragraphus_3,"Ad quarum initium silvarum cum Caesar pervenisset castraque munire instituisset neque hostis interim visus esset, dispersis in opere nostris subito ex omnibus partibus silvae evolaverunt et in nostros impetum fecerunt",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/05876673-n
partibus,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG3.BPN_t_0003548,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_3/Capitulum_28/Paragraphus_3,"Ad quarum initium silvarum cum Caesar pervenisset castraque munire instituisset neque hostis interim visus esset, dispersis in opere nostris subito ex omnibus partibus silvae evolaverunt et in nostros impetum fecerunt",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/09408804-n
viam,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0000507,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_4/Paragraphus_5,"Illi omnia experti, cum neque vi contendere propter inopiam navium neque clam transire propter custodias Menapiorum possent, reverti se in suas sedes regionesque simulaverunt et tridui viam progressi rursus reverterunt atque omni hoc itinere una nocte equitatu confecto inscios inopinantes Menapios oppresserunt, qui de Germanorum discessu per exploratores certiores facti sine metu trans Rhenum in suos vicos remigraverant",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/08633886-n
consilia,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0000645,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_5/Paragraphus_3,"His rebus atque auditionibus permoti de summis saepe rebus consilia ineunt, quorum eos in vestigio paenitere necesse est, cum incertis rumoribus serviant et pleri ad voluntatem eorum ficta respondeant",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00163453-n
bello,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0000671,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_6/Paragraphus_1,"Qua consuetudine cognita Caesar, ne graviori bello, occurreret, maturius quam consuerat ad exercitum proficiscitur",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00975181-n
bellum,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIn%20Catilinam/Cicero_InCatilinam_CicCat2.BPN_t_0001362,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIn%20Catilinam/SentenceLayer/Liber_2/Sentence_61,in exsilium eiciebam quem iam ingressum esse in bellum videramvideram AV: videbam cett. et Diomedes K. i. 470?,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00975181-n
bellum,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen07.BPN_t_0004373,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_7/Sentence_1705,Primus init bellum Tyrrhenis asper ab oris contemptor divom Mezentius agminaque armat,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00975181-n
bellis,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0005831,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_10/Sentence_2578,bellis hoc victor abibat omnibus,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00975181-n
insulam,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0002456,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_20/Paragraphus_2,"Exigua parte aestatis reliqua Caesar, etsi in his locis, quod omnis Gallia ad septentriones vergit, maturae sunt hiemes, tamen in Britanniam proficisci contendit, quod omnibus fere Gallicis bellis hostibus nostris inde subministrata auxilia intellegebat, et si tempus anni ad bellum gerendum deficeret, tamen magno sibi usui fore arbitrabatur, si modo insulam adiisset, genus hominum perspexisset, loca, portus, aditus cognovisset; quae omnia fere Gallis erant incognita",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/09339360-n
naui,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0002694,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_21/Paragraphus_9,"Volusenus perspectis regionibus omnibus quantum ei facultatis dari potuit, qui navi egredi ac se barbaris committere non auderet, V die ad Caesarem revertitur quaeque ibi perspexisset renuntiat",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/04201332-n
nauibus,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003070,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_24/Paragraphus_1,"At barbari, consilio Romanorum cognito praemisso equitatu et essedariis, quo plerumque genere in proeliis uti consuerunt, reliquis copiis subsecuti nostros navibus egredi prohibebant",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/04201332-n
ostia,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001900,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1034,"ut reduces illi ludunt stridentibus alis, et coetu cinxere polum, cantusque dedere, haud aliter puppesque tuae pubesque tuorum aut portum tenet aut pleno subit ostia velo",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/08656633-n
portu,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen03.BPN_t_0001943,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_3/Sentence_598,"Protinus aërias Phaeacum abscondimus arces, litoraque Epiri legimus portuque subimus Chaonio, et celsam Buthroti accedimus urbem",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/08656633-n
portu,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen03.BPN_t_0001989,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_3/Sentence_601,"Progredior portu, classis et litora linquens, sollemnis cum forte dapes et tristia dona ante urbem in luco falsi Simoentis ad undam libabat cineri Andromache, Manisque vocabat Hectoreum ad tumulum, viridi quem caespite inanem et geminas, causam lacrimis, sacraverat aras",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/08656633-n
loco,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003042,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_23/Paragraphus_6,"His dimissis et ventum et aestum uno tempore nactus secundum, dato signo et sublatis ancoris, circiter milia passuum VII ab eo loco progressus aperto ac plano litore naves constituit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/08637636-n
aquam,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003123,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_24/Paragraphus_3,"Erat ob has causas summa difficultas, quod naves propter magnitudinem nisi in alto constitui non poterant, militibus autem, ignotis locis, impeditis manibus, magno et gravi onere armorum oppressis simul et de navibus desiliendum et in fluctibus consistendum et cum hostibus erat pugnandum, cum illi aut ex arido aut paulum in aquam progressi omnibus membris expeditis, notissimis locis, audacter tela coicerent et equos insuefactos incitarent",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/14869913-n
signa,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003316,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_26/Paragraphus_1,"Nostri tamen, quod neque ordines servare neque firmiter insistere neque signa subsequi poterant atque alius alia ex navi quibuscumque signis occurrerat se adgregabat, magnopere perturbabantur",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/04308278-n
temonem,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0004165,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_33/Paragraphus_3,"Ita mobilitatem equitum, stabilitatem peditum in proeliis praestant, ac tantum usu cotidiano et exercitatione efficiunt uti in declivi ac praecipiti loco incitatos equos sustinere et brevi moderari ac flectere et per temonem percurrere et in iugo insistere et se inde in currus citissime recipere consuerint",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/03983015-n
continentem,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0004420,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_36/Paragraphus_3,"Ipse idoneam tempestatem nactus paulo post mediam noctem naves solvit, quae omnes incolumes ad continentem pervenerunt",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/08714551-n
